"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.339,0.68,0.42,0.45,0.23,-0.73,-0.2
"ClusIPW",0.317,0.179,-0.67,-0.06,0.41,-0.15,0.59
"addIPW",0.68,0.377,-0.3,0.23,0.7,0.17,0.58
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
