"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.307,0.595,0.23,0.53,0.31,-0.68,-0.32
"ClusIPW",0.584,0.285,-0.49,0.49,-0.19,0.49,0.49
"addIPW",0.799,0.668,0.4,0.47,-0.22,0.51,0.56
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
