"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.418,0.677,0.42,0.59,0.28,-0.59,-0.22
"ClusIPW",0.778,0.544,0.11,0.8,-0.23,0.36,0.42
"addIPW",0.867,0.763,0.58,0.47,0.19,0.31,0.55
"Oracle",0.908,0.624,0.3,0.6,0.3,0.3,0.6
