"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.391,0.508,0.02,0.69,0.21,-0.68,-0.12
"ClusIPW",0.714,0.404,-0.24,0.85,-0.13,0.2,0.41
"addIPW",0.902,0.574,0.18,0.56,0.24,0.31,0.7
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
