"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.55,0.463,0.43,0.39,-0.25,-0.78
"ClusIPW",20.646,0.837,0.54,0.41,0.72,-0.14
"addIPW",20.482,0.779,-0.33,-0.01,0.75,0.58
"Oracle",22.775,0.72,0,0.2,-0.1,0.98
