"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.695,0.414,-0.52,0.78,0.36,0
"ClusIPW",15.749,0.322,-0.34,0.77,-0.27,-0.46
"addIPW",17.738,0.524,-0.26,0.32,0.87,-0.27
"Oracle",22.79,0.72,0,0.2,-0.1,0.98
