"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.958,0.253,-0.7,0.66,-0.14,-0.24
"ClusIPW",18.943,0.419,-0.36,0.6,-0.4,0.6
"addIPW",21.238,0.684,-0.16,0.43,0.78,0.43
"Oracle",22.863,0.721,0,0.2,-0.1,0.98
