"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.205,0.5,-0.02,0.92,-0.26,0.3
"ClusIPW",16.369,0.321,-0.46,0.76,-0.46,-0.04
"addIPW",21.872,0.809,0.44,0.52,0.41,0.6
"Oracle",22.919,0.722,0,0.2,-0.1,0.98
