"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.096,0.569,-0.43,0.38,0.5,0.65
"ClusIPW",20.998,0.977,0.57,0.23,0.47,0.63
"addIPW",21.539,0.497,-0.46,0.18,0.04,0.87
"Oracle",22.839,0.721,0,0.2,-0.1,0.98
