"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.403,0.44,0,0.59,0.36,-0.72
"ClusIPW",20.684,0.99,0.46,0.17,0.68,0.55
"addIPW",20.816,0.44,-0.31,0.17,-0.42,0.83
"Oracle",22.797,0.721,0,0.2,-0.1,0.98
