"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.874,0.268,-0.63,0.66,0.01,-0.41
"ClusIPW",20.648,0.581,0.28,0.54,-0.61,0.5
"addIPW",19.692,0.569,-0.4,0.28,0.86,0.15
"Oracle",22.833,0.72,0,0.2,-0.1,0.98
