"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.495,0.601,0.12,0.42,-0.5,0.75
"ClusIPW",12.784,0.167,-0.5,0.5,-0.5,-0.5
"addIPW",21.617,0.54,-0.48,0.24,0.33,0.77
"Oracle",22.773,0.718,0,0.2,-0.1,0.98
