"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.163,0.38,0.31,0.4,-0.78,-0.36
"ClusIPW",20.168,0.503,0.01,0.51,-0.61,0.61
"addIPW",21.413,0.734,-0.39,0.05,0.74,0.55
"Oracle",22.806,0.72,0,0.2,-0.1,0.98
