"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.21,0,-1,0,0,0
"ClusIPW",15.2,0.306,-0.56,0.59,0.35,-0.46
"addIPW",17.882,0.799,-0.14,-0.24,0.67,0.68
"Oracle",22.888,0.722,0,0.2,-0.1,0.98
