"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.081,0.499,0.35,0.42,-0.83,0.13
"ClusIPW",14.73,0.257,-0.45,0.66,-0.48,-0.36
"addIPW",21.786,0.716,-0.35,0.18,0.8,0.45
"Oracle",22.778,0.721,0,0.2,-0.1,0.98
