"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.693,0.352,0.28,0.38,-0.81,-0.35
"ClusIPW",13.795,0.219,-0.39,0.56,-0.56,-0.46
"addIPW",21.845,0.645,0.27,0.11,-0.77,0.57
"Oracle",22.72,0.721,0,0.2,-0.1,0.98
