"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.048,0.275,-0.67,0.05,0.66,0.34
"ClusIPW",9.225,0,-0.67,-0.13,-0.7,-0.19
"addIPW",21.427,0.721,0.46,0.1,-0.82,0.33
"Oracle",22.722,0.717,0,0.2,-0.1,0.98
