"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.086,0.564,0.42,0.39,-0.79,0.2
"ClusIPW",17.086,0.406,0.05,0.8,-0.43,-0.42
"addIPW",21.582,0.522,-0.38,0.27,-0.04,0.88
"Oracle",22.824,0.722,0,0.2,-0.1,0.98
