"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.6,0.505,0.19,0.58,-0.71,0.35
"ClusIPW",21.676,0.816,0.48,0.52,0.5,0.5
"addIPW",21.623,0.66,-0.39,0.22,0.75,0.49
"Oracle",22.793,0.722,0,0.2,-0.1,0.98
