"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.009,0.522,0.01,0.96,0.27,-0.09
"ClusIPW",16.534,0.363,-0.23,0.83,-0.36,-0.37
"addIPW",20.481,1,1,0,0,0
"Oracle",22.842,0.723,0,0.2,-0.1,0.98
