"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.498,0.391,-0.51,0.34,-0.19,0.77
"ClusIPW",17.073,0.374,-0.22,0.83,-0.51,-0.11
"addIPW",21.057,0.683,0.11,0.64,0.64,0.4
"Oracle",22.865,0.72,0,0.2,-0.1,0.98
