"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.472,0.469,0.09,0.46,-0.77,0.44
"ClusIPW",21.937,0.704,0.43,0.38,-0.55,0.6
"addIPW",21.063,0.499,-0.45,0,0,0.89
"Oracle",22.834,0.721,0,0.2,-0.1,0.98
