"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.651,0.396,0.33,0.36,-0.85,-0.21
"ClusIPW",15.53,0.307,-0.34,0.73,-0.39,-0.44
"addIPW",21.533,0.885,-0.15,0.08,0.71,0.68
"Oracle",22.848,0.721,0,0.2,-0.1,0.98
