"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.24,0.274,0.23,0.3,-0.67,-0.64
"ClusIPW",18.706,0.555,0.41,0.8,0.06,-0.43
"addIPW",11.93,0.437,0.44,0.19,-0.26,-0.84
"Oracle",22.858,0.72,0,0.2,-0.1,0.98
