"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.352,0.511,0.35,0.43,-0.82,0.17
"ClusIPW",14.019,0.225,-0.44,0.59,-0.51,-0.45
"addIPW",20.442,1,1,0,0,0
"Oracle",22.843,0.722,0,0.2,-0.1,0.98
