"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.549,0.642,-0.07,0.58,0.25,0.77
"ClusIPW",20.517,1,0.46,0,0.51,0.72
"addIPW",22.227,0.746,-0.32,0.11,0.63,0.7
"Oracle",22.848,0.722,0,0.2,-0.1,0.98
