"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.041,0.497,0.08,0.89,-0.39,0.2
"ClusIPW",18.376,0.38,-0.4,0.56,-0.46,0.56
"addIPW",21.204,0.737,0.38,0.02,-0.8,0.47
"Oracle",22.778,0.72,0,0.2,-0.1,0.98
