"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.04,0.508,-0.54,0.25,0.7,0.4
"ClusIPW",22.143,0.682,-0.25,0.34,0.52,0.74
"addIPW",21.333,0.606,0.21,0.42,-0.59,0.66
"Oracle",22.796,0.723,0,0.2,-0.1,0.98
