"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.564,0.36,0.33,0.35,-0.56,-0.68
"ClusIPW",14.131,0.233,-0.43,0.61,-0.49,-0.45
"addIPW",21.91,0.645,-0.3,0.36,0.45,0.76
"Oracle",22.865,0.721,0,0.2,-0.1,0.98
