"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.032,0.274,-0.81,0.54,0.09,0.22
"ClusIPW",9.225,0,-0.88,-0.07,-0.3,-0.36
"addIPW",20.793,0.659,0.61,0.43,-0.65,0.15
"Oracle",22.886,0.723,0,0.2,-0.1,0.98
