"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.579,0.466,0.13,0.75,-0.63,0.12
"ClusIPW",12.461,0.153,-0.51,0.48,-0.51,-0.5
"addIPW",21.295,0.654,0.41,0.15,-0.83,0.35
"Oracle",22.786,0.721,0,0.2,-0.1,0.98
