"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.087,0.558,0.31,0.62,-0.62,0.36
"ClusIPW",21.253,0.693,0.38,0.73,0.22,0.53
"addIPW",20.881,0.742,0.58,0.65,0.48,0.07
"Oracle",22.746,0.718,0,0.2,-0.1,0.98
