"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.48,0.514,0.52,0.39,-0.27,-0.71
"ClusIPW",9.624,0.422,-0.06,-0.9,-0.23,-0.37
"addIPW",21.246,0.86,0.9,0.43,0.01,0.05
"Oracle",22.845,0.722,0,0.2,-0.1,0.98
