"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.201,0,-1,0,0,0
"ClusIPW",13.957,0.219,-0.47,0.59,-0.52,-0.41
"addIPW",21.089,0.499,-0.45,0,0,0.89
"Oracle",22.825,0.72,0,0.2,-0.1,0.98
