"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.211,0,-1,0,0,0
"ClusIPW",9.371,0.005,-0.63,0.15,-0.13,-0.75
"addIPW",13.184,0.522,-0.26,-0.54,-0.15,0.79
"Oracle",22.801,0.72,0,0.2,-0.1,0.98
