"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.212,0,-1,0,0,0
"ClusIPW",20.979,0.501,-0.24,-0.06,-0.24,0.94
"addIPW",22.39,0.625,-0.22,0.29,0.02,0.93
"Oracle",22.861,0.724,0,0.2,-0.1,0.98
