"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.945,0.317,0.31,0.29,-0.7,-0.57
"ClusIPW",20.956,0.87,0.67,0.41,0.62,-0.06
"addIPW",21.162,0.728,0.73,0.54,-0.36,0.21
"Oracle",22.755,0.719,0,0.2,-0.1,0.98
