"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.994,0.523,0.28,0.92,-0.27,-0.07
"ClusIPW",15.093,0.287,-0.33,0.69,-0.41,-0.49
"addIPW",17.203,0.755,-0.32,-0.13,0.88,0.33
"Oracle",22.893,0.721,0,0.2,-0.1,0.98
