"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.211,0,-1,0,0,0
"ClusIPW",10.96,0.112,-0.54,-0.07,-0.54,0.64
"addIPW",20.889,0.966,0.94,0.28,0.18,0
"Oracle",22.831,0.721,0,0.2,-0.1,0.98
