"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.962,0.442,0.35,0.17,-0.92,0.09
"ClusIPW",20.166,0.562,0.33,0.62,-0.62,0.35
"addIPW",20.166,0.592,0.44,0.73,-0.46,0.26
"Oracle",22.834,0.719,0,0.2,-0.1,0.98
