"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.776,0.286,0.26,0.2,-0.93,-0.14
"ClusIPW",17.11,0.375,-0.33,0.87,-0.32,-0.15
"addIPW",21.491,0.726,-0.3,0.2,0.85,0.37
"Oracle",22.824,0.72,0,0.2,-0.1,0.98
