"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.765,0.562,-0.4,0.32,0.84,0.18
"ClusIPW",18.027,0.419,-0.24,0.89,-0.38,0.11
"addIPW",21.965,0.696,-0.36,0.2,0.73,0.55
"Oracle",22.824,0.72,0,0.2,-0.1,0.98
