"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.797,0.338,-0.68,0.72,0.09,0.08
"ClusIPW",16.74,0.331,-0.73,0.65,0.2,0.11
"addIPW",21.907,0.752,-0.33,0.08,0.66,0.67
"Oracle",22.862,0.72,0,0.2,-0.1,0.98
