"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.624,0.363,-0.4,0.69,-0.5,0.33
"ClusIPW",13.979,0.232,-0.36,0.58,-0.51,-0.52
"addIPW",15.116,0.352,0.37,0.21,-0.86,-0.27
"Oracle",22.797,0.722,0,0.2,-0.1,0.98
