"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.932,0.429,-0.17,0.75,0.33,-0.54
"ClusIPW",21.206,0.644,0.21,0.69,-0.06,0.69
"addIPW",19.701,0.728,0.79,0.35,-0.41,-0.3
"Oracle",22.911,0.719,0,0.2,-0.1,0.98
