"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.075,0.429,-0.56,0.47,0.67,0.11
"ClusIPW",14.858,0.225,-0.75,0.58,-0.3,0.03
"addIPW",13.456,0.492,0.55,0.18,-0.45,-0.68
"Oracle",22.81,0.721,0,0.2,-0.1,0.98
