"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.166,0.372,0.19,0.51,-0.32,-0.78
"ClusIPW",16.357,0.349,-0.33,0.82,-0.3,-0.36
"addIPW",19.218,0.609,0.38,0.71,0.44,-0.39
"Oracle",22.965,0.721,0,0.2,-0.1,0.98
