"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.204,0,-1,0,0,0
"ClusIPW",9.179,0.003,-0.57,-0.15,-0.67,-0.46
"addIPW",20.434,0.738,-0.38,-0.01,0.73,0.57
"Oracle",22.822,0.722,0,0.2,-0.1,0.98
