"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.948,0.517,0.45,0.65,-0.27,-0.54
"ClusIPW",13.171,0.184,-0.47,0.52,-0.52,-0.49
"addIPW",21.772,0.685,-0.38,0.19,0.75,0.51
"Oracle",22.772,0.719,0,0.2,-0.1,0.98
