"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.2,0,-1,0,0,0
"ClusIPW",11.295,0.309,-0.57,-0.38,-0.33,0.65
"addIPW",21.12,0.498,-0.45,0,0,0.89
"Oracle",22.847,0.72,0,0.2,-0.1,0.98
