"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.895,0.353,-0.23,0.74,-0.63,-0.04
"ClusIPW",15.721,0.315,-0.3,0.74,-0.47,-0.38
"addIPW",21.404,0.65,-0.1,0.58,0.46,0.66
"Oracle",22.902,0.723,0,0.2,-0.1,0.98
