"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.226,0,-1,0,0,0
"ClusIPW",12.22,0.141,-0.51,0.45,-0.51,-0.51
"addIPW",14.262,0.553,0.6,0.1,-0.66,-0.44
"Oracle",22.868,0.721,0,0.2,-0.1,0.98
