"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.09,0.414,-0.33,0.51,-0.46,0.65
"ClusIPW",17.274,0.436,0.1,0.82,-0.21,-0.52
"addIPW",21.782,0.62,0.03,0.42,-0.31,0.85
"Oracle",22.854,0.719,0,0.2,-0.1,0.98
