"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.356,0.5,0.09,0.93,0.14,-0.33
"ClusIPW",21.648,0.864,0.52,0.45,0.52,0.52
"addIPW",22.239,0.729,-0.35,0.12,0.65,0.66
"Oracle",22.707,0.717,0,0.2,-0.1,0.98
