"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.254,0.361,-0.7,0.36,0.34,0.51
"ClusIPW",21.502,0.702,0.26,0.66,0.28,0.64
"addIPW",22.345,0.659,-0.4,0.16,0.56,0.71
"Oracle",22.794,0.72,0,0.2,-0.1,0.98
