"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.095,0.313,0.36,0.22,-0.69,-0.59
"ClusIPW",15.303,0.849,0.67,-0.22,0.39,-0.59
"addIPW",21.125,0.683,0.4,0.08,-0.83,0.37
"Oracle",22.913,0.723,0,0.2,-0.1,0.98
