"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",22.072,0.565,-0.38,0.26,0.12,0.88
"ClusIPW",14.077,0.755,0.59,-0.51,0.55,-0.3
"addIPW",21.087,0.497,-0.45,0,0,0.89
"Oracle",22.811,0.72,0,0.2,-0.1,0.98
