"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.197,0,-1,0,0,0
"ClusIPW",14.45,0.24,-0.47,0.63,-0.5,-0.37
"addIPW",10.555,0.486,0.37,0.15,0.09,-0.91
"Oracle",22.912,0.722,0,0.2,-0.1,0.98
