"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.522,0.504,0.41,0.29,0.04,-0.86
"ClusIPW",20.842,0.98,0.54,0.22,0.61,0.53
"addIPW",21.245,0.762,0.7,0.64,0.18,0.25
"Oracle",22.861,0.723,0,0.2,-0.1,0.98
