"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.578,0.564,0.58,0.6,-0.32,-0.44
"ClusIPW",20.601,0.618,0.15,0.85,0.24,0.45
"addIPW",20.682,0.961,0.88,0.27,0.36,-0.16
"Oracle",22.891,0.724,0,0.2,-0.1,0.98
