"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.092,0.273,-0.51,0.7,-0.34,-0.35
"ClusIPW",20.815,0.985,0.6,0.22,0.57,0.52
"addIPW",12.809,0.112,-0.88,0.35,-0.21,0.23
"Oracle",22.759,0.719,0,0.2,-0.1,0.98
