"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.363,0.508,0.29,0.57,-0.74,0.22
"ClusIPW",15.895,0.781,0.44,-0.58,0.47,0.51
"addIPW",21.074,0.499,-0.45,0,0,0.89
"Oracle",22.763,0.719,0,0.2,-0.1,0.98
