"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.234,0,-1,0,0,0
"ClusIPW",20.265,0.507,0.02,0.48,-0.62,0.62
"addIPW",21.132,0.502,-0.45,0,0,0.89
"Oracle",22.762,0.719,0,0.2,-0.1,0.98
