"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.215,0,-1,0,0,0
"ClusIPW",10.13,0.044,-0.55,0.28,-0.55,-0.55
"addIPW",11.434,0.473,-0.48,-0.18,0.86,0.04
"Oracle",22.845,0.721,0,0.2,-0.1,0.98
